t_ms,x_mm,y_mm,theta_rad,lap
38730,4955.14,-319.16,-0.072,4
38740,4997.44,-324.27,-0.0972,4
38750,5039.66,-330.07,-0.1053,4
38760,5082.02,-334.6,-0.0902,4
38770,5124.54,-336.82,-0.0632,4
38780,5167.15,-337.43,-0.0443,4
38790,5209.76,-338.33,-0.0475,4
38800,5252.26,-341.18,-0.0704,4
38810,5294.57,-346.2,-0.0959,4
38820,5336.78,-351.97,-0.105,4
38830,5379.13,-356.55,-0.0909,4
38840,5421.66,-358.87,-0.064,4
38850,5464.27,-359.51,-0.0443,4
38860,5506.86,-360.32,-0.0465,4
38870,5549.37,-363.03,-0.0688,4
38880,5591.67,-367.95,-0.0947,4
38890,5633.87,-373.72,-0.1048,4
38900,5676.22,-378.39,-0.0916,4
38910,5718.74,-380.8,-0.0648,4
38920,5761.31,-381.46,-0.0444,4
38930,5803.89,-382.2,-0.0455,4
38940,5846.39,-384.82,-0.0673,4
38950,5888.71,-389.66,-0.0934,4
38960,5930.93,-395.45,-0.1045,4
38970,5973.26,-400.24,-0.0927,4
38980,6015.76,-402.84,-0.0672,4
38990,6058.36,-403.64,-0.0459,4
39000,6100.97,-404.19,-0.0429,4
39010,6143.51,-406.14,-0.0593,4
39020,6185.92,-410.2,-0.084,4
39030,6228.16,-415.73,-0.1016,4
39040,6270.39,-421.3,-0.1018,4
39050,6312.79,-425.49,-0.0854,4
39060,6355.33,-427.69,-0.0621,4
39070,6397.91,-428.4,-0.0448,4
39080,6440.52,-428.88,-0.042,4
39090,6482.98,-430.45,-0.0546,4
39100,6524.76,-433.74,-0.0756,4
39110,6565.78,-438.57,-0.0948,4
39120,6606.44,-444.09,-0.1035,4
39130,6646.53,-449.11,-0.0984,4
39140,6686.14,-452.74,-0.0819,4
39150,6725.54,-454.72,-0.061,4
39160,6764.37,-455.41,-0.0449,4
39170,6802.57,-455.81,-0.041,4
39180,6840.41,-456.98,-0.0515,4
39190,6877.52,-459.62,-0.0716,4
39200,6913.81,-463.69,-0.0918,4
39210,6949.67,-468.6,-0.1051,4
39220,6984.82,-473.6,-0.1136,4
39230,7019.35,-477.8,-0.1095,4
39240,7053.63,-480.94,-0.1003,4
39250,7087.28,-483.09,-0.0891,4
39260,7120.58,-484.83,-0.0837,4
39270,7153.07,-487.5,-0.1045,4
39280,7184.91,-492.15,-0.1484,4
39290,7216.4,-498.86,-0.1937,4
39300,7247.52,-507.17,-0.2309,4
39310,7279.16,-515.73,-0.2347,4
39320,7311.27,-523.49,-0.2212,4
39330,7343.79,-530.57,-0.2193,4
39340,7376.41,-537.22,-0.2237,4
39350,7408.99,-544.04,-0.238,4
39360,7441.62,-551.94,-0.2636,4
39370,7473.78,-560.83,-0.2799,4
39380,7504.83,-570.86,-0.3009,4
39390,7534.92,-582.46,-0.3411,4
39400,7564.59,-595.05,-0.3696,4
39410,7594.21,-607.79,-0.3842,4
39420,7624.31,-620.08,-0.3835,4
39430,7655.39,-631.35,-0.3636,4
39440,7686.78,-641.93,-0.3543,4
39450,7717.28,-652.94,-0.377,4
39460,7747.18,-665.4,-0.4129,4
39470,7776.23,-679.71,-0.4559,4
39480,7804.77,-695.64,-0.489,4
39490,7833.15,-712.28,-0.4994,4
39500,7860.82,-728.57,-0.5036,4
39510,7888.21,-744.57,-0.514,4
39520,7915.85,-760.12,-0.5184,4
39530,7943.65,-775.36,-0.5253,4
39540,7971.77,-790.69,-0.5304,4
39550,8000.15,-806.56,-0.5358,4
39560,8027.65,-823.14,-0.5521,4
39570,8053.42,-840.95,-0.5939,4
39580,8078.14,-860.22,-0.6353,4
39590,8102.18,-880.33,-0.665,4
39600,8126.32,-900.74,-0.6796,4
39610,8151.39,-920.46,-0.6618,4
39620,8177.17,-939.15,-0.6421,4
39630,8202.99,-957.16,-0.638,4
39640,8228.08,-975.48,-0.6612,4
39650,8252.27,-994.93,-0.6977,4
39660,8275.13,-1015.93,-0.7429,4
39670,8297.17,-1038.24,-0.773,4
39680,8319.06,-1061.46,-0.7843,4
39690,8340.99,-1084.56,-0.7828,4
39700,8362.71,-1107.34,-0.7938,4
39710,8384.77,-1129.74,-0.7987,4
39720,8407.09,-1151.91,-0.8059,4
39730,8429.52,-1174.38,-0.8171,4
39740,8451.94,-1197.29,-0.8223,4
39750,8473.34,-1220.63,-0.8382,4
39760,8492.92,-1244.5,-0.8733,4
39770,8511.09,-1269.45,-0.9151,4
39780,8528.34,-1295.06,-0.9465,4
39790,8545.34,-1320.82,-0.9644,4
39800,8563.42,-1346.52,-0.9521,4
39810,8582.85,-1371.91,-0.9321,4
39820,8602.94,-1396.85,-0.9214,4
39830,8622.28,-1421.88,-0.9435,4
39840,8640.43,-1447.78,-0.979,4
39850,8656.93,-1474.77,-1.023,4
39860,8672.05,-1502.85,-1.0586,4
39870,8686.78,-1531.79,-1.0701,4
39880,8701.25,-1560.18,-1.0696,4
39890,8715.78,-1588.09,-1.0737,4
39900,8730.49,-1615.45,-1.0794,4
39910,8745.54,-1642.62,-1.0863,4
39920,8760.42,-1669.9,-1.1023,4
39930,8775.16,-1697.62,-1.1096,4
39940,8789.27,-1726.26,-1.1251,4
39950,8801.82,-1755.23,-1.1533,4
39960,8812.49,-1784.53,-1.196,4
39970,8822.07,-1814.21,-1.2273,4
39980,8831.34,-1843.97,-1.2448,4
39990,8841.35,-1873.82,-1.2401,4
40000,8852.62,-1903.49,-1.2205,4
40010,8864.71,-1932.72,-1.2059,4
40020,8876.32,-1961.72,-1.2215,4
40030,8886.52,-1990.8,-1.2557,4
40040,8894.89,-2020.45,-1.2996,4
40050,8901.28,-2050.6,-1.346,4
40060,8906.92,-2081.5,-1.3611,4
40070,8912.58,-2112.67,-1.3615,4
40080,8918.84,-2144.29,-1.3588,4
40090,8925.59,-2175.64,-1.3631,4
40100,8932.75,-2206.91,-1.3697,4
40110,8939.56,-2238.28,-1.3883,4
40120,8945.75,-2269.73,-1.3995,4
40130,8950.54,-2300.63,-1.4199,4
40140,8953.34,-2330.96,-1.4589,4
40150,8954.51,-2361.4,-1.5011,4
40160,8955.08,-2391.86,-1.5264,4
40170,8956.21,-2422.6,-1.5289,4
40180,8958.81,-2453.81,-1.5058,4
40190,8962.24,-2485.52,-1.4931,4
40200,8964.76,-2517.6,-1.5193,4
40210,8965.46,-2550.3,-1.559,4
40220,8963.99,-2583.53,-1.603,4
40230,8961.1,-2617.2,-1.6286,4
40240,8957.67,-2651.08,-1.6405,4
40250,8954.63,-2685.48,-1.6393,4
40260,8952.56,-2720.24,-1.6297,4
40270,8951.54,-2755.54,-1.6185,4
40280,8951.31,-2791.11,-1.607,4
40290,8951.07,-2827.19,-1.6073,4
40300,8950.0,-2863.47,-1.6184,4
40310,8947.66,-2900.16,-1.6358,4
40320,8943.99,-2936.99,-1.6533,4
40330,8939.48,-2973.52,-1.6651,4
40340,8934.81,-3009.69,-1.668,4
40350,8930.65,-3045.57,-1.6615,4
40360,8927.49,-3080.85,-1.6482,4
40370,8925.49,-3115.86,-1.6321,4
40380,8924.53,-3150.55,-1.6175,4
40390,8924.24,-3184.9,-1.6079,4
40400,8924.14,-3218.91,-1.6051,4
40410,8923.76,-3252.55,-1.6093,4
40420,8922.74,-3285.41,-1.619,4
40430,8920.89,-3317.85,-1.632,4
40440,8918.22,-3349.87,-1.6454,4
40450,8914.83,-3381.43,-1.6569,4
40460,8911.02,-3412.54,-1.6645,4
40470,8907.06,-3443.24,-1.6675,4
40480,8903.29,-3473.56,-1.6656,4
40490,8899.89,-3503.91,-1.659,4
40500,8897.19,-3533.91,-1.6484,4
40510,8895.26,-3563.56,-1.6357,4
40520,8894.07,-3592.82,-1.6235,4
40530,8893.5,-3621.68,-1.6132,4
40540,8893.32,-3650.13,-1.6064,4
40550,8893.25,-3678.13,-1.6043,4
40560,8893.0,-3705.69,-1.6076,4
40570,8892.33,-3732.78,-1.6155,4
40580,8891.11,-3759.38,-1.6263,4
40590,8889.26,-3785.47,-1.6384,4
40600,8886.84,-3811.05,-1.6503,4
40610,8883.89,-3836.09,-1.6642,4
40620,8880.3,-3860.54,-1.6861,4
40630,8876.38,-3884.42,-1.703,4
40640,8872.37,-3907.76,-1.7145,4
40650,8868.51,-3930.59,-1.7214,4
40660,8864.94,-3952.91,-1.7255,4
40670,8861.29,-3974.65,-1.7466,4
40680,8857.47,-3996.0,-1.768,4
40690,8853.42,-4016.72,-1.792,4
40700,8848.99,-4036.77,-1.8198,4
40710,8844.02,-4056.05,-1.8527,4
40720,8838.39,-4074.48,-1.891,4
40730,8831.79,-4091.89,-1.9461,4
40740,8824.02,-4109.33,-1.9902,4
40750,8815.07,-4126.72,-2.0338,4
40760,8805.04,-4144.0,-2.0746,4
40770,8794.59,-4160.3,-2.1119,4
40780,8783.88,-4175.64,-2.149,4
40790,8772.34,-4190.94,-2.1881,4
40800,8760.25,-4206.42,-2.2125,4
40810,8747.75,-4222.11,-2.2329,4
40820,8735.33,-4237.48,-2.2517,4
40830,8722.81,-4252.79,-2.2711,4
40840,8710.37,-4267.33,-2.3022,4
40850,8698.01,-4281.07,-2.3321,4
40860,8684.95,-4294.8,-2.3625,4
40870,8671.04,-4308.35,-2.3971,4
40880,8656.18,-4321.52,-2.4357,4
40890,8640.28,-4334.15,-2.478,4
40900,8623.74,-4345.47,-2.5356,4
40910,8606.57,-4355.84,-2.581,4
40920,8588.5,-4365.51,-2.6235,4
40930,8570.16,-4374.35,-2.6611,4
40940,8552.13,-4382.36,-2.6935,4
40950,8534.51,-4389.74,-2.7207,4
40960,8517.34,-4396.43,-2.7564,4
40970,8499.66,-4403.18,-2.776,4
40980,8481.52,-4409.95,-2.7948,4
40990,8462.88,-4416.72,-2.8152,4
41000,8443.99,-4423.22,-2.8392,4
41010,8425.5,-4428.92,-2.8744,4
41020,8407.4,-4433.62,-2.9159,4
41030,8388.64,-4437.56,-2.9553,4
41040,8369.25,-4440.62,-2.9971,4
41050,8349.62,-4442.58,-3.0399,4
41060,8330.54,-4443.46,-3.0829,4
41070,8312.11,-4443.07,-3.1381,4
41080,8293.23,-4441.83,-3.1769,4
41090,8273.94,-4439.91,-3.2102,4
41100,8254.25,-4437.45,-3.2381,4
41110,8234.47,-4434.66,-3.2619,4
41120,8215.33,-4431.77,-3.2829,4
41130,8196.9,-4428.62,-3.3148,4
41140,8178.03,-4425.28,-3.3338,4
41150,8158.76,-4421.63,-3.3552,4
41160,8139.12,-4417.49,-3.38,4
41170,8119.19,-4412.68,-3.4094,4
41180,8099.98,-4407.24,-3.4443,4
41190,8081.06,-4400.55,-3.4986,4
41200,8062.15,-4392.62,-3.5439,4
41210,8043.81,-4383.62,-3.5895,4
41220,8025.97,-4373.61,-3.6337,4
41230,8009.74,-4363.39,-3.6755,4
41240,7994.51,-4352.8,-3.718,4
41250,7979.32,-4341.39,-3.7564,4
41260,7963.97,-4329.45,-3.7811,4
41270,7948.73,-4317.33,-3.8014,4
41280,7933.23,-4304.83,-3.8198,4
41290,7917.81,-4292.22,-3.8384,4
41300,7903.16,-4279.67,-3.873,4
41310,7889.24,-4267.25,-3.8996,4
41320,7875.37,-4254.11,-3.9312,4
41330,7861.69,-4240.12,-3.9669,4
41340,7848.58,-4225.34,-4.0068,4
41350,7836.7,-4210.36,-4.0505,4
41360,7826.28,-4195.12,-4.1086,4
41370,7816.49,-4178.92,-4.1524,4
41380,7807.3,-4161.86,-4.1924,4
41390,7798.6,-4144.01,-4.228,4
41400,7790.48,-4125.91,-4.2591,4
41410,7783.01,-4108.22,-4.2858,4
41420,7776.24,-4090.96,-4.3222,4
41430,7769.45,-4073.21,-4.3436,4
41440,7762.66,-4054.96,-4.3649,4
41450,7755.92,-4036.23,-4.3885,4
41460,7749.53,-4017.22,-4.417,4
41470,7744.17,-3998.53,-4.4652,4
41480,7739.51,-3978.77,-4.5065,4
41490,7735.99,-3958.49,-4.5547,4
41500,7733.9,-3938.65,-4.6074,4
41510,7733.22,-3919.34,-4.6609,4
41520,7733.95,-3900.7,-4.725,4
41530,7735.73,-3881.18,-4.7714,4
41540,7738.21,-3861.27,-4.8099,4
41550,7741.11,-3841.32,-4.841,4
41560,7744.39,-3822.07,-4.8811,4
41570,7747.8,-3803.01,-4.9067,4
41580,7751.67,-3783.59,-4.9369,4
41590,7756.25,-3764.14,-4.9749,4
41600,7761.51,-3746.18,-5.0235,4
41610,7768.32,-3728.26,-5.0886,4
41620,7776.66,-3710.5,-5.1479,4
41630,7786.53,-3693.01,-5.2062,4
41640,7797.9,-3675.43,-5.2578,4
41650,7810.09,-3657.89,-5.2887,4
41660,7822.37,-3639.92,-5.2876,4
41670,7834.71,-3621.04,-5.2798,4
41680,7846.73,-3601.47,-5.2689,4
41690,7858.47,-3581.3,-5.2595,4
41700,7870.01,-3560.58,-5.2503,4
41710,7881.49,-3538.98,-5.2316,4
41720,7892.78,-3516.87,-5.2084,4
41730,7904.11,-3494.4,-5.1914,4
41740,7915.57,-3471.79,-5.1772,4
41750,7927.19,-3448.85,-5.1617,4
41760,7939.23,-3425.72,-5.1631,4
41770,7951.17,-3402.37,-5.1542,4
41780,7961.8,-3378.94,-5.1155,4
41790,7970.97,-3354.94,-5.0688,4
41800,7978.49,-3330.37,-5.0187,4
41810,7984.52,-3305.02,-4.9709,4
41820,7990.18,-3279.35,-4.9602,4
41830,7995.35,-3254.08,-4.9422,4
41840,8000.2,-3229.26,-4.9206,4
41850,8005.07,-3204.44,-4.9041,4
41860,8009.94,-3179.62,-4.8868,4
41870,8014.8,-3154.39,-4.8743,4
41880,8019.7,-3129.3,-4.8746,4
41890,8023.2,-3104.98,-4.8336,4
41900,8025.05,-3080.53,-4.7818,4
41910,8025.13,-3056.0,-4.7275,4
41920,8023.63,-3031.48,-4.6767,4
41930,8021.48,-3006.64,-4.6572,4
41940,8019.19,-2981.11,-4.6488,4
41950,8016.87,-2955.25,-4.6346,4
41960,8014.72,-2929.03,-4.6243,4
41970,8012.61,-2902.13,-4.6116,4
41980,8010.34,-2874.9,-4.5981,4
41990,8007.71,-2847.07,-4.5901,4
42000,8003.71,-2819.59,-4.5501,4
42010,7997.97,-2792.4,-4.5047,4
42020,7990.58,-2765.61,-4.4603,4
42030,7981.88,-2739.19,-4.4221,4
42040,7972.78,-2712.57,-4.4142,4
42050,7963.68,-2686.58,-4.4014,4
42060,7954.59,-2660.62,-4.3883,4
42070,7945.67,-2634.61,-4.3788,4
42080,7936.85,-2608.55,-4.369,4
42090,7927.93,-2582.5,-4.3557,4
42100,7918.85,-2555.82,-4.3526,4
42110,7909.32,-2528.96,-4.3424,4
42120,7898.95,-2502.79,-4.3139,4
42130,7887.45,-2477.08,-4.2823,4
42140,7874.83,-2451.93,-4.2499,4
42150,7861.08,-2427.36,-4.2179,4
42160,7846.37,-2403.33,-4.1881,4
42170,7830.94,-2379.36,-4.1717,4
42180,7815.56,-2355.51,-4.17,4
42190,7800.22,-2332.18,-4.1555,4
42200,7784.86,-2308.88,-4.1453,4
42210,7769.63,-2285.52,-4.1375,4
42220,7754.52,-2262.05,-4.1301,4
42230,7739.48,-2238.58,-4.1211,4
42240,7724.6,-2215.52,-4.1106,4
42250,7710.08,-2192.78,-4.1131,4
42260,7695.46,-2170.66,-4.0995,4
42270,7680.38,-2149.43,-4.0727,4
42280,7664.7,-2129.23,-4.0416,4
42290,7648.42,-2110.16,-4.0082,4
42300,7631.65,-2092.23,-3.9756,4
42310,7614.54,-2075.3,-3.9463,4
42320,7597.46,-2059.09,-3.9304,4
42330,7580.71,-2043.31,-3.9285,4
42340,7564.09,-2028.19,-3.9057,4
42350,7547.75,-2013.6,-3.8877,4
42360,7531.36,-1999.06,-3.8731,4
42370,7515.39,-1984.92,-3.8594,4
42380,7499.8,-1971.23,-3.8446,4
42390,7484.46,-1958.18,-3.8185,4
42400,7469.25,-1945.95,-3.7883,4
42410,7453.32,-1933.95,-3.7567,4
42420,7436.51,-1922.38,-3.7211,4
42430,7418.86,-1911.43,-3.6819,4
42440,7401.18,-1901.74,-3.6398,4
42450,7383.43,-1893.59,-3.583,4
42460,7364.84,-1886.25,-3.5388,4
42470,7345.5,-1879.68,-3.4983,4
42480,7325.73,-1873.77,-3.463,4
42490,7306.41,-1868.58,-3.4327,4
42500,7287.61,-1863.87,-3.4071,4
42510,7269.34,-1859.72,-3.3735,4
42520,7250.59,-1855.6,-3.354,4
42530,7231.37,-1851.51,-3.3343,4
42540,7211.64,-1847.6,-3.3123,4
42550,7191.62,-1844.06,-3.2859,4
42560,7172.08,-1841.38,-3.2471,4
42570,7153.1,-1839.73,-3.2029,4
42580,7133.6,-1839.01,-3.161,4
42590,7113.64,-1839.39,-3.1175,4
42600,7093.72,-1840.91,-3.0739,4
42610,7074.53,-1843.4,-3.0312,4
42620,7056.15,-1846.94,-2.9787,4
42630,7037.47,-1851.3,-2.9435,4
42640,7018.49,-1856.3,-2.914,4
42650,6999.18,-1861.77,-2.8897,4
42660,6980.01,-1867.44,-2.869,4
42670,6961.46,-1873.05,-2.8502,4
42680,6943.64,-1878.8,-2.8188,4
42690,6925.43,-1884.89,-2.7975,4
42700,6906.91,-1891.44,-2.7728,4
42710,6888.14,-1898.64,-2.7441,4
42720,6869.47,-1906.57,-2.7106,4
42730,6851.74,-1915.08,-2.6717,4
42740,6834.23,-1924.99,-2.6161,4
42750,6816.98,-1936.14,-2.57,4
42760,6800.3,-1948.36,-2.5245,4
42770,6784.77,-1961.06,-2.4816,4
42780,6770.28,-1974.04,-2.4424,4
42790,6756.86,-1987.18,-2.3969,4
42800,6743.42,-2000.97,-2.3677,4
42810,6729.86,-2015.27,-2.3434,4
42820,6716.11,-2029.98,-2.3214,4
42830,6702.56,-2044.7,-2.2987,4
42840,6689.82,-2059.33,-2.2596,4
42850,6677.67,-2074.2,-2.2246,4
42860,6665.93,-2089.99,-2.1818,4
42870,6655.09,-2106.58,-2.1319,4
42880,6645.72,-2123.32,-2.0783,4
42890,6638.01,-2140.17,-2.0116,4
42900,6631.04,-2158.34,-1.9612,4
42910,6624.86,-2177.28,-1.917,4
42920,6619.32,-2196.52,-1.8808,4
42930,6614.38,-2215.26,-1.8514,4
42940,6610.05,-2233.5,-1.814,4
42950,6605.76,-2252.21,-1.7906,4
42960,6601.57,-2271.43,-1.7664,4
42970,6597.58,-2291.59,-1.7386,4
42980,6594.31,-2311.3,-1.7047,4
42990,6592.09,-2331.6,-1.6518,4
43000,6591.02,-2352.42,-1.6046,4
43010,6591.32,-2373.69,-1.5537,4
43020,6593.06,-2395.3,-1.5026,4
43030,6596.18,-2417.16,-1.4533,4
43040,6600.0,-2439.73,-1.4336,4
43050,6603.93,-2462.65,-1.4308,4
43060,6607.65,-2486.0,-1.4351,4
43070,6610.91,-2509.77,-1.4445,4
43080,6613.55,-2534.0,-1.4573,4
43090,6614.69,-2557.7,-1.5037,4
43100,6614.59,-2581.42,-1.5459,4
43110,6613.61,-2605.11,-1.5808,4
43120,6612.08,-2628.77,-1.608,4
43130,6610.34,-2651.88,-1.6292,4
43140,6608.52,-2674.42,-1.6496,4
43150,6606.63,-2697.35,-1.6664,4
43160,6604.48,-2721.01,-1.6861,4
43170,6601.95,-2744.23,-1.711,4
43180,6598.72,-2766.83,-1.7428,4
43190,6594.4,-2788.67,-1.7869,4
43200,6588.7,-2810.59,-1.834,4
43210,6581.48,-2832.48,-1.8828,4
43220,6572.96,-2853.98,-1.9289,4
43230,6563.58,-2874.53,-1.9704,4
43240,6553.21,-2895.03,-2.0078,4
43250,6542.22,-2915.65,-2.0344,4
43260,6530.86,-2936.49,-2.0546,4
43270,6519.42,-2957.36,-2.071,4
43280,6508.48,-2977.3,-2.0869,4
43290,6497.11,-2997.41,-2.1107,4
43300,6485.11,-3017.62,-2.1379,4
43310,6472.28,-3037.5,-2.1725,4
43320,6458.53,-3056.72,-2.2131,4
43330,6444.02,-3074.69,-2.2578,4
43340,6428.74,-3091.28,-2.3077,4
43350,6411.95,-3107.46,-2.3537,4
43360,6394.08,-3123.03,-2.395,4
43370,6375.73,-3137.91,-2.4294,4
43380,6357.49,-3152.05,-2.4566,4
43390,6339.52,-3165.64,-2.4811,4
43400,6320.89,-3179.64,-2.4998,4
43410,6301.94,-3193.77,-2.5199,4
43420,6282.83,-3207.57,-2.5455,4
43430,6264.13,-3220.07,-2.5824,4
43440,6244.49,-3231.8,-2.6273,4
43450,6223.75,-3242.35,-2.6797,4
43460,6201.88,-3251.53,-2.7359,4
43470,6179.9,-3258.99,-2.7899,4
43480,6158.06,-3265.09,-2.8387,4
43490,6135.31,-3270.66,-2.8737,4
43500,6112.12,-3276.06,-2.8994,4
43510,6089.64,-3281.25,-2.9202,4
43520,6067.64,-3286.1,-2.9479,4
43530,6044.77,-3290.52,-2.9824,4
43540,6021.45,-3293.77,-3.0302,4
43550,5997.9,-3295.25,-3.0899,4
43560,5973.57,-3295.13,-3.1371,4
43570,5948.92,-3293.63,-3.1765,4
43580,5923.62,-3291.24,-3.2048,4
43590,5897.65,-3288.8,-3.2132,4
43600,5871.29,-3287.31,-3.1956,4
43610,5844.21,-3286.74,-3.1814,4
43620,5816.46,-3286.64,-3.1763,4
43630,5788.41,-3286.14,-3.1869,4
43640,5759.76,-3284.57,-3.2057,4
43650,5730.63,-3281.64,-3.2287,4
43660,5701.0,-3277.7,-3.2445,4
43670,5670.78,-3273.71,-3.2439,4
43680,5639.87,-3270.71,-3.2268,4
43690,5608.57,-3269.19,-3.2025,4
43700,5576.68,-3268.73,-3.1856,4
43710,5544.22,-3268.19,-3.1865,4
43720,5511.29,-3266.4,-3.2053,4
43730,5477.99,-3262.59,-3.2399,4
43740,5444.36,-3257.16,-3.2706,4
43750,5410.27,-3251.48,-3.2811,4
43760,5375.47,-3247.1,-3.2644,4
43770,5340.0,-3244.41,-3.2396,4
43780,5303.96,-3242.33,-3.2303,4
43790,5267.55,-3239.24,-3.2437,4
43800,5230.62,-3234.13,-3.2704,4
43810,5193.46,-3227.45,-3.2905,4
43820,5155.84,-3220.8,-3.289,4
43830,5117.5,-3215.75,-3.267,4
43840,5078.51,-3212.38,-3.2483,4
43850,5039.06,-3209.13,-3.255,4
43860,4999.34,-3204.16,-3.285,4
43870,4959.34,-3196.7,-3.3184,4
43880,4919.26,-3187.47,-3.3392,4
43890,4878.75,-3178.2,-3.3388,4
43900,4837.49,-3170.56,-3.3174,4
43910,4795.46,-3165.07,-3.291,4
43920,4753.09,-3160.56,-3.2791,4
43930,4710.84,-3155.07,-3.2906,4
43940,4668.94,-3147.37,-3.3168,4
43950,4627.48,-3137.57,-3.3462,4
43960,4586.22,-3126.99,-3.3638,4
43970,4544.74,-3117.27,-3.3611,4
43980,4502.88,-3109.41,-3.3425,4
43990,4460.78,-3102.82,-3.3271,4
44000,4418.75,-3095.89,-3.3313,4
44010,4377.03,-3087.25,-3.3517,4
44020,4335.77,-3076.66,-3.3752,4
44030,4294.78,-3064.98,-3.3883,4
44040,4253.71,-3053.68,-3.3838,4
44050,4212.25,-3043.93,-3.3651,4
44060,4170.41,-3036.02,-3.3426,4
44070,4128.34,-3029.18,-3.3321,4
44080,4086.94,-3021.87,-3.3455,4
44090,4046.46,-3013.02,-3.3727,4
44100,4006.84,-3002.05,-3.4065,4
44110,3968.25,-2989.67,-3.4284,4
44120,3930.44,-2976.9,-3.4363,4
44130,3892.82,-2964.59,-3.4314,4
44140,3855.46,-2953.61,-3.4161,4
44150,3818.0,-2944.14,-3.3969,4
44160,3780.57,-2935.93,-3.3809,4
44170,3743.66,-2928.43,-3.3735,4
44180,3707.11,-2920.76,-3.3766,4
44190,3671.43,-2912.38,-3.3886,4
44200,3636.37,-2902.89,-3.4052,4
44210,3601.96,-2892.38,-3.4213,4
44220,3568.42,-2881.33,-3.4324,4
44230,3535.38,-2869.95,-3.4416,4
44240,3502.68,-2858.67,-3.4468,4
44250,3470.2,-2847.92,-3.4454,4
44260,3437.89,-2837.92,-3.4403,4
44270,3405.74,-2828.66,-3.4349,4
44280,3374.13,-2820.16,-3.4284,4
44290,3342.78,-2812.17,-3.4219,4
44300,3311.79,-2804.26,-3.4218,4
44310,3281.3,-2796.09,-3.4277,4
44320,3251.37,-2787.38,-3.4382,4
44330,3222.05,-2778.03,-3.4514,4
44340,3193.38,-2768.02,-3.4649,4
44350,3165.32,-2757.51,-3.4759,4
44360,3137.77,-2746.8,-3.4823,4
44370,3110.63,-2736.19,-3.4831,4
44380,3083.81,-2725.99,-3.4783,4
44390,3057.2,-2716.48,-3.4684,4
44400,3030.78,-2707.81,-3.4552,4
44410,3004.56,-2700.0,-3.4414,4
44420,2978.6,-2692.91,-3.4298,4
44430,2952.98,-2686.33,-3.4224,4
44440,2927.78,-2679.96,-3.42,4
44450,2903.03,-2673.83,-3.4113,4
44460,2878.8,-2667.67,-3.408,4
44470,2855.64,-2661.49,-3.4083,4
44480,2833.06,-2655.1,-3.4095,4
44490,2811.09,-2648.58,-3.4092,4
44500,2789.58,-2642.39,-3.3934,4
44510,2768.01,-2636.83,-3.3629,4
44520,2746.27,-2632.15,-3.3256,4
44530,2724.34,-2628.59,-3.2832,4
44540,2702.74,-2626.33,-3.238,4
44550,2681.62,-2625.43,-3.1912,4
44560,2661.09,-2625.9,-3.1373,4
44570,2640.2,-2627.53,-3.0922,4
44580,2618.96,-2630.08,-3.0531,4
44590,2597.94,-2633.24,-3.0211,4
44600,2577.56,-2636.69,-2.9948,4
44610,2557.84,-2640.36,-2.9669,4
44620,2537.71,-2644.21,-2.9477,4
44630,2517.19,-2648.3,-2.9274,4
44640,2496.33,-2652.77,-2.9043,4
44650,2475.4,-2657.76,-2.8765,4
44660,2455.23,-2663.33,-2.8425,4
44670,2435.57,-2669.95,-2.7945,4
44680,2415.93,-2677.87,-2.7478,4
44690,2396.43,-2687.16,-2.6998,4
44700,2377.75,-2697.44,-2.6536,4
44710,2360.15,-2708.4,-2.6103,4
44720,2343.62,-2719.88,-2.5647,4
44730,2327.15,-2732.17,-2.5307,4
44740,2310.61,-2745.09,-2.5025,4
44750,2293.9,-2758.47,-2.4794,4
44760,2277.03,-2772.17,-2.4591,4
44770,2260.69,-2785.64,-2.4388,4
44780,2245.04,-2799.01,-2.411,4
44790,2229.33,-2812.97,-2.3839,4
44800,2213.81,-2827.72,-2.3508,4
44810,2198.66,-2843.46,-2.3125,4
44820,2184.59,-2859.69,-2.2701,4
44830,2171.96,-2876.32,-2.218,4
44840,2160.74,-2893.22,-2.1694,4
44850,2150.29,-2911.11,-2.1227,4
44860,2140.51,-2929.87,-2.0816,4
44870,2131.52,-2948.73,-2.0471,4
44880,2123.22,-2967.25,-2.0185,4
44890,2115.12,-2986.31,-1.9892,4
44900,2106.99,-3005.83,-1.9683,4
44910,2098.86,-3025.79,-1.9482,4
44920,2090.99,-3045.65,-1.9267,4
44930,2083.68,-3065.11,-1.9013,4
44940,2077.25,-3084.22,-1.8635,4
44950,2071.51,-3104.02,-1.8254,4
44960,2066.74,-3124.48,-1.7817,4
44970,2063.1,-3145.63,-1.7354,4
44980,2060.74,-3166.92,-1.6888,4
44990,2059.65,-3187.72,-1.6434,4
45000,2059.74,-3207.97,-1.5944,4
45010,2060.7,-3228.63,-1.5559,4
45020,2062.28,-3249.66,-1.524,4
45030,2064.26,-3271.08,-1.4982,4
45040,2066.48,-3292.58,-1.4762,4
45050,2068.87,-3313.46,-1.4512,4
45060,2071.36,-3333.72,-1.4297,4
45070,2074.23,-3354.38,-1.4059,4
45080,2077.75,-3375.8,-1.3769,4
45090,2081.97,-3396.74,-1.3428,4
45100,2087.01,-3416.88,-1.3035,4
45110,2093.13,-3436.06,-1.2521,4
45120,2100.63,-3455.23,-1.2023,4
45130,2109.46,-3474.27,-1.1535,4
45140,2119.51,-3493.19,-1.1091,4
